age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
61,152.5,62.0,2986,3.0,0.3,,,
20,168.3,72.6,2728,,0.9,581.0,5000.0,40000.0
43,158.7,71.8,4048,5.0,0.22,,10000.0,
71,160.9,84.8,1364,0.0,0.5,529.0,1084.37,40000.0
45,178.7,69.5,1011,4.0,0.17,,10000.0,
59,166.9,80.5,2130,,0.71,766.0,5000.0,40000.0
21,180.3,69.5,500,,0.69,,10000.0,
61,168.4,58.4,3365,,0.63,637.0,10000.0,40000.0
28,187.5,95.5,2485,3.0,0.99,,,
47,172.5,73.4,1182,,0.52,,262.22,
74,177.3,88.9,1396,,0.95,323.0,-19.54,500.0
56,154.0,52.9,3412,5.0,0.46,424.0,5000.0,40000.0
73,173.0,43.6,2607,,0.81,,5000.0,
40,171.3,73.8,3489,1.0,0.04,,,
64,170.7,68.5,1164,,0.78,,10000.0,
46,161.0,56.3,1875,2.0,0.72,,10000.0,
23,175.8,57.4,1596,,0.78,,738.88,
33,161.0,68.8,3010,,0.76,,,
61,171.1,66.3,819,,0.73,759.0,936.24,40000.0
67,161.9,69.8,3491,2.0,0.92,,5000.0,
39,168.9,72.4,1887,4.0,0.36,,919.96,
18,175.4,77.6,1142,1.0,0.67,378.0,5000.0,40000.0
30,180.1,59.6,4271,2.0,0.87,,,
52,175.5,72.6,3837,1.0,0.78,301.0,819.16,40000.0
22,176.1,60.2,1261,5.0,0.06,,,
52,170.4,59.9,3129,5.0,0.98,,5000.0,
37,172.2,61.6,1418,1.0,0.26,,,
48,163.0,72.2,4028,,0.21,574.0,10000.0,40000.0
32,175.8,49.4,1860,,0.05,520.0,,
23,182.5,43.7,2256,0.0,0.35,532.0,5000.0,40000.0
38,166.8,87.6,3004,,0.76,,5000.0,
41,173.7,96.5,872,,0.77,759.0,514.42,40000.0
50,164.5,69.9,4229,4.0,0.2,372.0,,
54,174.5,60.0,1352,,0.04,,914.78,
41,156.8,63.2,2215,,0.31,,738.44,
31,174.9,88.1,2473,,0.82,,724.29,
32,154.8,69.1,3947,,0.99,628.0,10000.0,40000.0
50,169.4,79.6,2773,,0.29,395.0,687.38,40000.0
74,167.6,85.1,829,1.0,0.18,,10000.0,
19,187.4,57.1,2298,1.0,0.61,605.0,1056.9,40000.0
29,167.0,64.9,3385,,0.27,544.0,10000.0,40000.0
28,173.0,64.0,804,5.0,0.48,350.0,5000.0,40000.0
28,153.0,97.6,2792,,0.11,,603.04,
61,164.9,43.7,5182,,0.51,,5000.0,
29,178.2,78.5,1246,,0.55,598.0,1155.15,40000.0
74,169.3,67.1,625,4.0,0.68,575.0,5000.0,40000.0
28,151.0,55.5,3125,2.0,0.76,,920.13,
67,158.1,42.3,2340,,0.31,,10000.0,
31,169.8,69.1,1770,2.0,0.94,812.0,805.71,40000.0
25,156.5,84.6,500,4.0,0.57,572.0,,
61,162.5,80.2,2731,,0.48,764.0,,
60,173.4,79.4,2846,,0.57,,10000.0,
61,180.7,80.8,2554,,0.43,821.0,,
69,177.6,66.4,1269,1.0,0.99,,5000.0,
54,173.1,58.8,2580,,0.99,743.0,743.52,40000.0
51,180.6,80.4,3291,4.0,0.2,,578.99,
33,162.0,34.7,3008,1.0,0.2,,5000.0,
27,176.8,41.3,1578,,0.67,789.0,,
35,158.2,92.9,3813,5.0,0.22,,5000.0,
26,181.4,80.8,3081,,0.36,,539.08,
47,161.7,77.1,3069,,0.92,623.0,5000.0,40000.0
31,166.7,51.7,3079,4.0,0.23,,10000.0,
25,181.4,60.0,3244,,0.74,,,
45,179.0,79.5,3029,,0.46,,10000.0,
60,167.9,114.0,4222,1.0,0.1,487.0,,
25,181.0,75.1,2397,,0.51,,,
38,154.9,75.4,2670,,0.25,643.0,,
20,175.1,71.8,4720,,0.16,,10000.0,
29,169.5,98.5,1603,,0.94,,5000.0,
20,180.4,94.2,3745,2.0,0.94,,736.34,
22,175.6,61.2,1431,,0.27,440.0,5000.0,40000.0
54,164.5,47.0,3305,,0.76,,5000.0,
50,158.2,55.0,989,,0.92,,,
26,186.1,46.4,3029,,0.11,,5000.0,
62,170.9,92.1,3059,4.0,0.23,,,
56,176.8,92.0,2783,,0.03,,10000.0,
38,146.6,47.3,1389,,0.8,724.0,,
28,174.9,84.4,3434,,0.55,,,
54,167.1,64.3,3085,2.0,0.37,,5000.0,
33,166.8,83.1,2413,2.0,0.41,,,
27,174.6,81.0,2160,4.0,0.09,,5000.0,
41,155.0,74.6,4597,,0.33,397.0,,
71,170.7,74.6,3003,0.0,0.89,364.0,10000.0,40000.0
71,161.8,94.0,2314,4.0,0.14,401.0,10000.0,40000.0
48,174.0,51.2,2241,5.0,0.33,425.0,1249.92,40000.0
68,169.7,78.0,1959,4.0,0.85,,,
48,183.9,93.2,2196,1.0,0.71,,5000.0,
55,154.6,98.6,1242,,0.08,847.0,473.7,40000.0
23,156.9,85.2,4112,,0.7,,,
66,170.5,77.1,1513,4.0,0.23,586.0,,
36,179.2,52.3,1424,,0.0,,5000.0,
65,162.2,66.0,1219,,0.58,675.0,5000.0,40000.0
31,172.0,88.8,2685,,0.92,,5000.0,
45,171.4,85.8,2125,,0.27,425.0,10000.0,40000.0
42,165.1,64.7,1697,,0.33,,10000.0,
23,164.0,81.6,2208,,0.33,,10000.0,
63,187.1,66.9,1683,4.0,0.4,,5000.0,
19,179.6,70.2,4599,,0.64,601.0,1324.68,40000.0
46,175.8,79.9,1830,,0.81,533.0,5000.0,40000.0
46,189.3,75.5,3867,,0.65,,10000.0,
20,179.2,75.7,3499,,0.3,494.0,609.53,40000.0
35,175.7,64.6,4491,,0.98,,871.02,
33,156.5,65.7,3142,,0.36,762.0,920.22,40000.0
61,160.6,100.7,2351,,0.59,847.0,170.29,40000.0
48,170.3,59.1,683,,0.44,758.0,624.12,40000.0
68,168.4,49.4,2519,5.0,0.11,,,
55,184.3,89.3,912,,0.46,475.0,10000.0,40000.0
59,156.4,74.0,2925,0.0,0.09,623.0,,
68,152.7,76.3,4029,0.0,0.23,,1135.52,
63,146.8,67.2,1166,,0.06,,5000.0,
43,158.2,48.1,3606,,0.63,506.0,,
27,185.2,73.5,2136,,0.91,536.0,5000.0,40000.0
42,179.9,69.1,2135,2.0,0.28,526.0,574.94,40000.0
75,167.2,80.7,1510,,0.32,,444.63,
74,162.4,74.1,1696,2.0,0.12,,10000.0,
72,154.6,62.1,1041,4.0,0.3,,10000.0,
53,170.3,61.5,500,,0.8,,,
70,189.1,82.3,1097,4.0,0.3,302.0,5000.0,40000.0
42,158.0,75.1,3362,2.0,0.68,,433.37,
19,170.3,76.2,4061,5.0,0.75,722.0,1103.9,40000.0
63,182.8,61.0,2736,,1.0,,5000.0,
64,175.2,60.7,2826,5.0,0.48,,,
19,170.9,72.1,633,4.0,0.53,,5000.0,
36,178.5,60.3,2300,,0.83,535.0,,
67,173.3,83.0,3043,,0.04,683.0,10000.0,40000.0
52,172.2,51.0,2088,0.0,0.9,,10000.0,
22,179.9,80.2,1871,5.0,0.97,678.0,10000.0,40000.0
73,174.7,61.0,3597,1.0,0.55,734.0,10000.0,40000.0
72,187.5,71.5,985,4.0,0.98,,10000.0,
63,160.1,93.6,1756,,0.81,,5000.0,
27,193.7,61.2,2354,4.0,0.37,,5000.0,
35,164.9,66.5,4594,,0.67,,983.28,
27,162.7,80.7,1978,2.0,0.82,379.0,721.75,40000.0
74,168.7,54.8,1304,,0.65,770.0,,
52,169.2,66.2,1960,,0.42,,10000.0,
38,158.2,55.8,2035,,0.81,,,
51,166.9,68.2,2461,3.0,0.17,,901.24,
52,182.4,86.0,1921,5.0,0.86,,10000.0,
31,183.3,70.1,4221,2.0,0.53,,1069.36,
19,164.8,74.2,3061,3.0,0.05,,826.32,
65,170.7,78.4,4384,,0.05,,10000.0,
48,157.5,93.8,1359,5.0,0.26,,5000.0,
44,168.2,70.1,1335,3.0,0.97,656.0,5000.0,40000.0
44,181.3,68.1,953,,0.35,742.0,5000.0,40000.0
19,170.4,77.9,2582,,0.43,,1201.43,
36,170.1,76.5,1558,,0.94,508.0,,
53,176.7,62.1,1672,3.0,0.14,655.0,,
51,172.2,65.0,2779,,0.78,724.0,592.53,40000.0
43,185.2,59.2,2641,,0.17,,1128.96,
56,177.8,43.4,1922,2.0,0.56,436.0,556.74,40000.0
26,185.7,65.2,3192,,0.54,772.0,10000.0,40000.0
27,164.2,89.9,854,3.0,0.17,762.0,,
26,164.7,50.7,3820,,0.62,817.0,5000.0,40000.0
56,168.3,103.5,3420,5.0,0.69,644.0,914.34,40000.0
42,178.8,66.6,2185,,0.87,,936.64,
56,177.0,66.1,4196,,0.95,,10000.0,
52,159.6,72.1,3308,,0.44,,10000.0,
55,181.4,66.8,3626,,0.28,,5000.0,
70,171.4,58.5,2196,,0.0,423.0,5000.0,40000.0
41,159.6,93.0,2337,3.0,0.29,,,
21,146.0,82.0,1105,,0.8,387.0,10000.0,40000.0
20,150.1,75.2,2109,0.0,0.27,597.0,648.97,40000.0
54,174.2,56.5,3854,0.0,0.84,,,
35,186.8,78.3,1277,,0.92,,10000.0,
31,168.7,83.0,1638,,0.53,786.0,5000.0,40000.0
59,168.0,56.5,1164,2.0,0.66,423.0,520.86,40000.0
43,181.9,38.3,2703,,0.07,800.0,5000.0,40000.0
50,161.6,57.5,2582,5.0,0.77,,10000.0,
64,171.2,62.6,5666,0.0,0.74,494.0,5000.0,40000.0
36,175.8,54.4,2272,,0.61,,5000.0,
74,161.9,59.2,2383,,0.68,,5000.0,
38,158.6,91.4,4215,,0.98,,,
38,172.9,79.6,1401,0.0,0.32,501.0,1063.84,40000.0
72,182.8,76.8,2779,5.0,0.09,,10000.0,
22,169.6,58.0,2571,3.0,0.07,,,
38,182.2,63.8,1189,4.0,0.75,676.0,669.94,40000.0
63,185.0,67.2,2711,,0.01,,321.64,
44,167.0,66.1,3464,,0.81,,,
59,174.4,71.2,3045,,0.78,,,
69,168.2,70.3,1435,5.0,0.31,,5000.0,
31,164.2,102.5,2483,4.0,0.28,,10000.0,
62,167.6,59.1,1732,2.0,0.24,,831.69,
20,176.2,59.9,2689,3.0,0.63,,946.48,
28,152.0,110.6,3639,,0.78,,5000.0,
47,163.5,56.5,2150,,0.95,834.0,5000.0,40000.0
48,169.9,87.1,500,,0.35,,1138.34,
24,159.0,54.4,2111,,0.54,326.0,5000.0,40000.0
40,180.2,59.5,687,0.0,0.97,,10000.0,
25,170.3,72.0,2820,0.0,0.22,,,
32,167.3,63.7,3822,5.0,0.98,,10000.0,
41,182.6,69.8,500,,0.54,520.0,1329.82,40000.0
20,168.2,55.5,3921,,0.79,,,
34,161.4,62.0,1531,,0.15,451.0,5000.0,40000.0
62,184.2,67.8,1608,5.0,0.19,770.0,10000.0,40000.0
54,175.8,75.4,3421,,0.89,501.0,711.26,40000.0
50,176.1,65.7,4188,,0.77,466.0,5000.0,40000.0
43,177.2,89.2,3135,5.0,0.94,,10000.0,
45,180.9,55.0,500,,0.82,672.0,10000.0,40000.0
64,172.1,97.6,2374,,0.64,,1044.58,
75,179.4,64.5,3448,1.0,0.79,,5000.0,
41,195.7,75.6,1218,,0.38,571.0,,
44,162.0,64.3,2755,,0.66,797.0,10000.0,40000.0
18,161.4,51.3,500,1.0,0.14,,,
38,158.3,81.0,6362,,0.61,,5000.0,
45,166.8,52.7,2577,,0.66,741.0,598.13,40000.0
64,170.4,92.5,1447,0.0,0.67,783.0,5000.0,40000.0
53,174.8,74.4,968,,0.81,,5000.0,
43,182.8,72.9,2959,0.0,0.73,,543.45,
57,174.9,74.8,1502,,0.35,578.0,5000.0,40000.0
58,187.0,71.0,1554,2.0,0.55,,5000.0,
71,171.3,85.6,5767,1.0,0.16,482.0,,
19,168.8,70.8,1360,,0.67,,,
63,172.2,58.6,3473,3.0,0.74,,5000.0,
41,173.8,59.2,4559,2.0,0.56,627.0,,
48,166.3,73.2,3037,,0.85,569.0,5000.0,40000.0
20,177.2,72.7,2885,3.0,0.83,716.0,10000.0,40000.0
51,168.9,71.1,3616,,0.26,804.0,635.19,40000.0
22,188.1,81.3,2806,5.0,0.66,713.0,,
63,177.7,67.5,2137,1.0,0.9,634.0,389.24,40000.0
39,169.5,77.5,3216,3.0,0.38,,10000.0,
39,165.7,53.1,3456,5.0,0.83,,,
22,151.8,51.0,2597,,0.51,355.0,,
20,158.8,66.1,3408,,0.95,,10000.0,
68,167.9,53.3,500,5.0,0.05,701.0,,
20,170.6,90.1,1151,2.0,0.14,,10000.0,
26,171.8,69.2,3615,3.0,0.4,,,
34,182.8,67.3,2053,,0.48,,843.78,
74,166.6,63.7,500,3.0,0.12,,1372.67,
73,172.0,70.3,3613,,0.24,,10000.0,
56,164.8,66.7,2637,2.0,0.77,,5000.0,
33,166.6,51.8,500,1.0,0.93,,,
24,167.0,65.6,2825,2.0,0.09,,10000.0,
47,158.5,81.3,1799,,0.92,672.0,1314.0,40000.0
74,185.5,71.3,3444,2.0,0.63,329.0,10000.0,40000.0
73,180.0,65.7,2021,,0.22,,5000.0,
75,156.7,88.3,656,,0.42,442.0,10000.0,40000.0
58,157.1,65.0,4730,,0.8,822.0,773.51,40000.0
21,154.9,67.0,4047,,0.11,836.0,1054.03,40000.0
60,177.5,87.3,561,,0.64,771.0,10000.0,40000.0
55,191.9,92.4,2642,3.0,0.18,,,
72,174.5,69.5,4499,,0.42,,833.44,
28,155.3,66.8,500,,0.12,320.0,,
69,147.2,92.5,1374,,0.98,660.0,1184.68,40000.0
57,159.9,60.2,4160,,0.1,,10000.0,
63,163.7,35.3,1975,2.0,0.11,,1249.49,
38,171.8,73.6,4598,1.0,0.45,593.0,,
62,165.9,79.9,3122,,0.95,,5000.0,
29,177.0,79.3,1715,,0.16,,,
37,169.4,43.5,915,2.0,0.45,,5000.0,
66,169.7,61.2,1414,,0.27,451.0,10000.0,40000.0
71,161.2,62.9,806,2.0,0.69,,10000.0,
58,163.7,78.8,2162,2.0,0.79,,10000.0,
19,162.0,63.7,621,1.0,0.3,,,
75,170.1,61.2,500,,0.41,,787.72,
33,168.5,90.7,2762,,0.8,468.0,5000.0,40000.0
72,171.3,79.7,1754,1.0,0.89,400.0,5000.0,40000.0
30,167.8,63.7,2961,,0.96,,5000.0,
27,175.3,73.9,2967,,0.74,409.0,10000.0,40000.0
39,171.6,56.1,3522,,0.18,,458.86,
54,165.0,69.9,3350,,0.1,310.0,5000.0,40000.0
22,168.1,74.6,3977,,0.63,,5000.0,
65,166.7,67.3,2654,3.0,0.07,550.0,10000.0,40000.0
69,180.5,66.4,2455,4.0,0.37,445.0,5000.0,40000.0
25,176.6,70.1,2377,2.0,0.63,642.0,,
52,175.2,38.1,4088,,0.91,,5000.0,
36,160.9,79.6,1439,1.0,0.44,,5000.0,
70,161.1,84.8,2989,,0.17,767.0,,
67,177.5,79.6,2799,,0.62,,,
35,161.8,83.5,2975,2.0,0.97,673.0,389.86,40000.0
20,155.7,69.3,1536,4.0,0.18,832.0,,
70,177.9,62.8,5686,5.0,0.21,,,
65,182.6,65.0,1985,0.0,0.48,,616.65,
50,163.4,62.6,3250,,0.22,587.0,,
41,165.6,59.3,2176,2.0,0.63,379.0,,
25,162.3,64.1,3502,0.0,0.19,,,
22,167.0,72.0,4349,,0.71,,10000.0,
35,184.6,66.6,2420,1.0,0.72,,5000.0,
42,169.1,73.5,1500,,0.51,,5000.0,
69,152.2,92.2,500,,0.04,,5000.0,
61,149.3,44.3,500,4.0,0.33,578.0,,
68,182.5,72.5,3725,4.0,0.12,848.0,491.9,40000.0
62,182.5,75.5,5638,,0.28,638.0,,
63,174.4,72.0,1736,,0.18,467.0,944.52,40000.0
21,164.8,54.9,2323,5.0,0.32,423.0,5000.0,40000.0
19,149.0,62.8,1775,4.0,0.52,831.0,10000.0,40000.0
40,152.1,83.1,1129,,0.36,448.0,10000.0,40000.0
35,167.2,75.9,3784,3.0,0.35,,1325.08,
54,159.1,53.6,4467,,0.69,452.0,10000.0,40000.0
39,177.0,105.9,3884,5.0,0.64,447.0,5000.0,40000.0
63,179.6,80.1,3323,2.0,0.82,,,
46,174.0,51.6,717,,0.13,709.0,10000.0,40000.0
55,179.8,56.8,4089,1.0,0.11,677.0,,
60,181.3,76.7,2745,5.0,0.57,,,
42,168.8,96.2,2675,,0.98,,10000.0,
68,159.1,26.7,3368,,0.8,,5000.0,
58,160.9,59.3,595,,0.11,395.0,,
50,175.1,68.7,2858,1.0,0.31,,5000.0,
48,167.2,79.7,2743,,0.03,676.0,,
45,154.1,93.1,3117,,0.92,,,
43,175.2,70.3,1802,,0.4,,,
55,180.5,65.6,2283,,0.51,,497.67,
63,156.6,51.7,2439,,0.92,672.0,,
70,179.7,75.6,500,2.0,0.88,,,
75,160.7,42.6,1853,,0.1,,5000.0,
39,164.3,73.1,4751,5.0,0.24,310.0,555.18,40000.0
61,172.9,70.7,3220,,0.03,799.0,10000.0,40000.0
24,164.1,54.4,2917,,0.56,,930.19,
61,179.1,57.3,2635,,0.9,544.0,10000.0,40000.0
62,152.8,82.1,874,,0.28,577.0,,
50,170.0,79.0,1396,2.0,0.61,,979.29,
41,165.5,72.2,1455,0.0,0.34,,5000.0,
40,172.9,64.3,2397,2.0,0.27,313.0,,
38,151.8,91.6,3010,3.0,0.28,331.0,5000.0,40000.0
56,180.8,74.6,1968,,0.69,517.0,10000.0,40000.0
70,174.1,59.9,2396,5.0,0.38,826.0,,
73,166.2,66.6,3994,,0.47,814.0,5000.0,40000.0
41,163.6,80.3,4841,1.0,0.22,,5000.0,
62,167.4,61.3,1985,4.0,0.45,382.0,10000.0,40000.0
24,173.8,85.6,2735,,0.37,564.0,10000.0,40000.0
31,188.2,46.9,3040,,0.72,,933.62,
35,153.9,78.0,3322,2.0,0.27,451.0,,
27,176.4,41.3,500,3.0,0.49,553.0,1378.07,40000.0
32,151.7,53.8,3151,3.0,0.82,,,
54,171.5,74.4,3763,4.0,0.28,381.0,10000.0,40000.0
31,165.2,64.1,3923,,0.19,530.0,10000.0,40000.0
49,164.1,73.5,4118,,0.38,,5000.0,
59,159.6,57.9,3681,2.0,0.35,315.0,10000.0,40000.0
44,197.6,40.4,2746,,1.0,743.0,,
44,169.1,76.0,1244,2.0,0.03,487.0,,
38,150.6,62.0,2902,5.0,0.75,,10000.0,
40,170.2,76.6,886,0.0,0.02,436.0,10000.0,40000.0
68,165.2,48.5,3704,2.0,0.06,,10000.0,
36,160.1,46.8,2971,4.0,0.1,491.0,5000.0,40000.0
43,180.0,51.0,3868,,0.58,819.0,,
37,176.5,52.6,3434,0.0,0.17,,,
68,170.2,62.4,3070,2.0,0.24,,10000.0,
51,190.7,39.9,4469,2.0,0.65,391.0,588.8,40000.0
30,176.1,73.9,3190,3.0,0.01,847.0,5000.0,40000.0
24,162.4,73.9,2742,5.0,0.37,,10000.0,
75,181.6,64.4,3460,,0.86,,,
40,173.2,84.0,2989,,0.77,750.0,1040.18,40000.0
75,183.2,34.6,4306,0.0,0.59,779.0,10000.0,40000.0
60,175.8,70.0,2337,,0.41,734.0,10000.0,40000.0
69,149.8,46.5,1952,,0.46,445.0,714.09,40000.0
59,175.0,70.5,2275,2.0,0.67,467.0,5000.0,40000.0
21,162.0,66.4,3098,4.0,0.88,845.0,,
56,167.7,80.9,2820,5.0,0.41,551.0,5000.0,40000.0
46,176.4,66.1,3915,0.0,0.5,,5000.0,
34,149.6,94.9,2191,3.0,0.72,,,
62,156.1,77.4,2859,2.0,0.23,603.0,5000.0,40000.0
52,173.0,53.5,809,,0.78,,,
70,157.8,67.8,1404,,0.47,799.0,771.29,40000.0
33,173.8,50.3,2928,,0.28,,10000.0,
36,160.6,72.5,3077,1.0,0.21,343.0,5000.0,40000.0
45,164.8,106.9,2894,,0.1,708.0,404.03,40000.0
56,184.8,108.2,3499,,0.85,671.0,10000.0,40000.0
40,166.8,103.4,1607,4.0,0.79,413.0,10000.0,40000.0
51,177.5,67.9,3723,,0.61,,5000.0,
29,180.1,62.2,5171,,0.76,507.0,10000.0,40000.0
74,174.3,77.4,3016,4.0,0.22,,5000.0,
22,177.9,74.4,4108,1.0,0.71,,579.53,
70,188.0,59.1,1536,0.0,0.63,,10000.0,
23,170.1,60.5,2720,0.0,0.28,417.0,5000.0,40000.0
65,176.3,62.6,1919,,0.82,629.0,,
64,156.5,75.3,2503,4.0,0.24,,940.4,
45,169.2,62.4,3181,,0.89,,,
23,152.2,79.0,2828,,0.86,,5000.0,
72,170.8,87.3,4670,1.0,0.53,365.0,10000.0,40000.0
55,166.2,93.0,2861,3.0,0.07,,548.35,
25,177.5,70.6,1828,,0.88,,,
29,161.8,72.1,1018,5.0,0.38,,,
72,172.5,63.3,3752,,0.34,755.0,,
59,175.3,58.9,3918,,0.51,312.0,,
66,172.4,49.1,1788,1.0,0.47,,346.77,
21,173.1,67.9,4006,0.0,0.71,,5000.0,
69,173.5,88.8,500,,0.25,,10000.0,
45,176.9,77.7,2328,5.0,0.57,,5000.0,
20,159.2,45.4,2579,3.0,0.38,,549.04,
32,178.3,45.2,2648,,0.64,,816.07,
38,170.7,60.6,3612,,0.26,724.0,5000.0,40000.0
32,166.8,69.7,4090,2.0,0.6,484.0,681.65,40000.0
75,177.1,83.0,4244,5.0,0.6,,766.64,
20,162.8,77.0,3606,,0.08,569.0,1213.89,40000.0
29,188.4,61.7,3387,1.0,0.84,740.0,,
32,162.0,90.3,2436,,0.3,543.0,10000.0,40000.0
32,184.8,70.7,2987,,0.25,,5000.0,
54,173.9,86.9,2202,1.0,0.29,,10000.0,
18,172.3,46.1,5443,0.0,0.87,,681.57,
75,172.4,78.2,3055,,0.51,,10000.0,
51,161.0,69.9,3749,0.0,0.79,,10000.0,
60,171.0,76.1,3399,,0.88,,10000.0,
39,177.6,70.0,2124,,0.93,,5000.0,
32,165.1,78.2,1801,0.0,0.43,401.0,,
48,171.6,70.2,2749,,0.57,741.0,1079.61,40000.0
61,184.9,78.6,2157,,0.05,,5000.0,
45,170.7,51.8,2642,4.0,0.24,,5000.0,
31,182.2,58.2,2216,2.0,0.61,773.0,893.11,40000.0
69,180.1,77.2,3684,,0.7,613.0,,
33,175.5,91.1,1181,2.0,0.3,,5000.0,
48,160.8,75.5,1659,3.0,1.0,824.0,10000.0,40000.0
39,151.9,58.8,1062,,0.32,,,
22,167.0,86.6,1147,,0.48,,295.14,
37,161.8,58.8,3999,,0.28,,5000.0,
25,165.5,75.4,1458,2.0,0.02,767.0,1101.09,40000.0
58,168.0,53.9,2985,,0.48,,178.82,
39,160.7,56.4,3067,5.0,0.5,843.0,5000.0,40000.0
38,177.8,68.9,500,,0.4,,1440.86,
72,183.9,59.5,816,,0.24,783.0,5000.0,40000.0
50,188.9,82.2,1529,4.0,0.38,747.0,,
36,181.7,112.0,685,5.0,0.98,,,
18,141.4,66.4,2859,5.0,0.48,,,
56,169.6,48.4,1646,2.0,0.84,,882.96,
22,146.8,54.8,2361,4.0,0.14,563.0,5000.0,40000.0
42,174.8,76.0,2314,0.0,0.16,,901.59,
73,159.3,74.9,1389,0.0,0.31,,5000.0,
74,156.2,60.1,2998,2.0,0.03,656.0,,
66,159.9,47.7,2701,,0.55,486.0,,
38,156.8,78.0,2309,1.0,0.15,744.0,10000.0,40000.0
23,174.2,86.3,3789,2.0,0.1,526.0,10000.0,40000.0
63,163.6,95.3,1665,,0.09,,,
42,176.9,52.6,3334,,0.63,688.0,1030.72,40000.0
70,163.1,71.5,2603,3.0,0.26,770.0,5000.0,40000.0
20,172.3,71.5,3091,,0.85,303.0,5000.0,40000.0
61,178.0,82.8,1190,5.0,0.58,,5000.0,
31,153.1,87.3,4155,3.0,0.35,,10000.0,
25,165.9,78.3,1311,,0.95,,5000.0,
61,185.9,78.0,1223,,0.47,527.0,10000.0,40000.0
22,149.4,60.0,2735,2.0,0.5,749.0,236.93,40000.0
28,188.4,73.0,1546,4.0,0.99,,10000.0,
49,171.8,64.7,1764,4.0,0.04,357.0,10000.0,40000.0
27,185.2,75.5,2975,,0.36,,,
48,179.2,98.8,2398,5.0,0.2,,10000.0,
53,158.3,65.9,2461,5.0,0.16,476.0,10000.0,40000.0
61,170.5,60.5,500,,0.75,610.0,896.36,40000.0
29,168.4,73.2,2819,,0.51,462.0,5000.0,40000.0
62,170.1,89.6,3140,4.0,0.26,,448.08,
26,174.4,72.7,1355,,0.02,328.0,5000.0,40000.0
55,160.7,62.9,2939,4.0,0.11,,10000.0,
73,184.3,65.5,2916,4.0,0.38,761.0,710.13,40000.0
60,180.0,80.2,4219,,0.8,446.0,5000.0,40000.0
63,178.5,79.5,2250,,0.06,,,
57,180.6,102.6,2321,4.0,0.28,743.0,10000.0,40000.0
55,181.1,58.8,2288,,0.42,596.0,,
59,156.0,80.6,1372,,0.69,,5000.0,
51,162.1,64.4,871,,0.85,,,
49,171.0,46.5,2120,,0.45,,1144.85,
19,174.1,81.4,4862,3.0,0.36,439.0,10000.0,40000.0
38,181.4,90.9,3261,2.0,0.25,367.0,334.94,40000.0
23,170.6,64.4,1909,,0.62,,,
63,177.1,60.5,1004,,0.72,,10000.0,
43,175.8,45.8,1416,0.0,0.74,363.0,5000.0,40000.0
68,184.3,65.9,2651,1.0,0.64,407.0,5000.0,40000.0
61,168.5,61.2,2954,1.0,0.77,772.0,5000.0,40000.0
39,181.1,62.1,3006,3.0,0.77,,894.27,
32,162.8,74.6,500,2.0,0.28,,,
70,162.8,48.3,3653,,0.72,,706.72,
48,177.3,85.4,2475,,0.87,737.0,10000.0,40000.0
21,172.5,75.1,3111,5.0,0.54,,,
44,163.4,55.0,3897,4.0,0.53,,,
65,178.2,89.2,1380,,0.24,640.0,,
28,175.2,75.4,3073,4.0,0.81,,639.35,
19,181.9,63.5,515,,0.37,,10000.0,
52,168.1,68.7,2439,3.0,0.01,512.0,10000.0,40000.0
31,161.0,76.6,1991,,0.87,591.0,10000.0,40000.0
20,178.2,85.0,3687,,0.74,,5000.0,
21,183.5,75.4,2228,4.0,0.03,321.0,10000.0,40000.0
34,166.5,67.1,3590,3.0,0.51,,5000.0,
47,169.8,84.8,2828,,0.05,,,
46,173.6,72.0,3565,,0.01,447.0,,
70,163.4,67.0,867,,0.46,738.0,,
37,175.3,59.2,2881,,0.79,555.0,,
69,178.0,75.8,2145,,0.27,360.0,1055.58,40000.0
32,172.3,57.6,2686,1.0,0.64,468.0,5000.0,40000.0
37,172.1,83.2,4375,,0.77,,1010.92,
66,162.5,67.4,3159,,0.32,731.0,,
67,166.0,60.7,3565,,0.86,,640.16,
33,172.8,65.8,2567,,0.25,846.0,10000.0,40000.0
60,177.2,64.7,2792,5.0,0.86,551.0,,
52,171.9,88.7,3152,,0.65,,5000.0,
59,161.3,66.5,1603,,0.92,,,
50,162.4,64.5,1236,,0.32,,5000.0,
42,179.2,67.0,1642,,0.09,495.0,10000.0,40000.0
35,161.7,80.2,1472,,0.27,550.0,5000.0,40000.0
52,158.9,67.4,3392,4.0,0.9,846.0,10000.0,40000.0
19,190.5,85.6,2434,2.0,0.96,,710.54,
40,175.7,84.9,3051,,0.03,,10000.0,
36,185.5,81.3,2588,,0.58,,10000.0,
46,184.8,69.8,2559,,1.0,,5000.0,
21,167.8,71.2,3248,0.0,0.78,615.0,484.85,40000.0
60,164.7,75.9,3212,,0.47,784.0,,
53,194.7,85.9,3524,,0.85,,1139.7,
62,170.1,88.2,3059,5.0,0.63,,589.34,
68,153.7,48.2,886,,0.62,,10000.0,
35,184.3,64.9,2610,2.0,0.25,,10000.0,
20,178.1,49.8,2719,,0.46,730.0,,
57,184.4,63.3,3958,4.0,0.66,799.0,699.07,40000.0
27,179.8,48.8,3727,1.0,0.83,,,
73,178.5,76.2,3055,,0.7,,,
23,168.9,79.0,2156,0.0,0.82,,1000.41,
