age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
45,174.6,73.1,3036,,0.58,,,28909.07243693096
73,174.3,84.4,1822,,0.37,,10000.0,500.0
66,158.5,67.3,2367,,0.91,,876.78,11566.720771364642
56,149.9,77.2,1869,0.0,0.16,347.0,5000.0,500.0
36,180.9,85.3,3675,,0.48,486.0,10000.0,500.0
73,164.5,78.7,2309,,0.13,,5000.0,7932.349340047482
72,162.0,31.9,3517,2.0,0.34,,945.66,6540.562112835113
42,189.1,66.2,949,,0.47,530.0,10000.0,500.0
71,164.2,59.4,2826,,0.86,,10000.0,1506.0055268628669
25,169.4,68.0,3248,3.0,0.2,393.0,5000.0,500.0
57,175.5,51.1,3964,,0.66,572.0,10000.0,25624.297927761687
21,166.8,75.5,1895,,0.56,,1065.42,12336.535286155779
63,180.8,66.2,500,0.0,0.66,,,500.0
68,161.6,99.2,5067,4.0,0.5,309.0,623.03,500.0
62,151.7,79.6,2303,0.0,0.69,,10000.0,500.0
73,170.6,74.2,627,2.0,0.06,331.0,575.3,3492.8965509027084
46,159.6,58.4,2635,0.0,0.67,694.0,5000.0,20234.700501836604
20,175.9,57.8,3174,1.0,0.72,404.0,10000.0,26107.51590033502
58,156.6,62.6,3452,,1.0,,5000.0,500.0
21,159.7,69.4,1485,,0.65,,10000.0,500.0
28,175.9,64.1,2276,,0.44,,5000.0,21152.861924833855
61,150.9,73.7,2874,1.0,0.26,381.0,,500.0
39,169.0,75.1,4250,,0.16,,,3657.8561533921716
58,165.0,62.9,4117,,0.65,737.0,5000.0,500.0
61,174.0,79.1,5418,3.0,0.56,,10000.0,500.0
51,174.1,59.7,3649,5.0,0.02,710.0,5000.0,10392.343107506122
20,168.9,50.8,2344,1.0,0.54,716.0,5000.0,500.0
70,166.0,91.1,4462,0.0,0.05,,,34864.54582037728
75,161.6,59.6,1801,,0.57,531.0,5000.0,500.0
71,167.6,49.0,832,,0.4,,10000.0,18774.77922395446
23,180.6,75.9,3337,,0.54,,10000.0,41276.19001957804
65,176.5,80.1,3392,5.0,0.03,412.0,5000.0,500.0
48,173.6,70.3,2678,2.0,0.81,,,500.0
62,171.4,67.5,2498,3.0,0.9,,,500.0
32,186.0,88.4,3121,,0.77,734.0,10000.0,500.0
52,183.3,81.5,2763,4.0,0.9,836.0,,500.0
28,159.4,79.4,2091,3.0,0.09,,,500.0
65,163.5,72.7,500,,0.54,,829.45,7533.546825284192
62,160.3,82.5,1424,,0.92,,10000.0,500.0
59,171.8,49.8,2829,4.0,0.19,,5000.0,24156.07663617894
48,161.9,68.5,1168,,0.68,,10000.0,500.0
59,158.0,49.0,500,5.0,0.96,,5000.0,12880.284428406761
43,177.1,51.4,2109,3.0,0.85,420.0,,500.0
72,169.8,68.6,3143,,0.48,,,16787.149367299113
19,166.0,77.0,2856,4.0,0.06,715.0,,13537.226653486512
28,157.3,96.1,2330,3.0,0.01,,10000.0,5139.944002422777
63,163.0,96.7,2632,,0.2,615.0,5000.0,10742.086681659759
72,180.7,65.9,1646,5.0,0.01,,5000.0,500.0
36,147.3,91.6,2819,0.0,0.69,,939.77,4903.107218766983
34,158.7,93.6,1172,1.0,0.75,458.0,10000.0,4347.087192331062
55,143.0,61.4,3433,3.0,0.23,434.0,,500.0
73,178.9,95.1,2930,2.0,0.71,521.0,5000.0,16362.08140437725
65,184.4,76.3,500,3.0,0.59,,,500.0
46,163.5,72.2,1839,5.0,0.71,,,8363.069812379106
41,157.8,59.6,3414,,0.93,746.0,,8268.237558582412
29,167.4,56.5,3503,5.0,0.4,373.0,835.55,500.0
55,184.5,60.3,1961,5.0,0.91,,10000.0,500.0
43,178.1,66.0,3059,,0.32,769.0,5000.0,14094.30081760922
18,175.0,77.8,1838,,0.71,,,12327.103312473731
51,160.9,73.5,607,,0.77,,,500.0
32,176.7,50.8,3539,,0.66,839.0,,16486.630528664326
36,157.4,82.7,3823,,0.49,504.0,5000.0,500.0
22,158.1,52.6,2039,,0.99,,5000.0,10940.033527908712
56,177.4,37.7,3254,0.0,0.43,,,500.0
29,173.0,84.4,3095,,0.51,480.0,,15956.415381253795
38,155.5,69.2,3637,,0.78,714.0,5000.0,500.0
60,154.4,47.6,2362,0.0,0.99,,10000.0,16700.76628033377
32,177.7,84.4,1279,3.0,0.14,446.0,625.03,500.0
75,172.6,72.7,2601,,0.55,,,23011.86294145387
28,158.3,84.9,2466,,0.3,,10000.0,40654.402745121486
50,169.9,73.3,2206,,0.35,374.0,10000.0,17017.89448731642
40,171.3,66.9,3421,5.0,0.18,,5000.0,10841.692499506435
32,170.5,72.9,2619,,0.13,,1015.11,5197.820123101617
22,171.0,86.6,1935,,0.8,,,4442.78545543748
54,177.1,37.7,1167,1.0,0.61,391.0,10000.0,500.0
47,162.3,51.3,831,,0.66,670.0,10000.0,500.0
32,182.8,64.7,3817,4.0,0.63,540.0,10000.0,11363.917069634696
58,180.7,69.8,2364,2.0,0.45,,5000.0,19324.86083354619
69,160.7,57.6,1571,,0.76,,5000.0,17512.77847105645
36,166.3,74.6,3928,5.0,0.89,706.0,5000.0,18882.798050504884
65,164.3,44.9,1527,5.0,0.26,,,500.0
51,172.5,102.1,2563,,0.5,503.0,,500.0
30,174.4,39.3,2273,,0.4,,785.97,500.0
65,167.1,71.7,2357,1.0,0.78,,,20931.30685439814
38,187.9,66.2,2401,,0.11,400.0,1205.8,500.0
24,175.8,63.4,3883,,0.45,,,18309.68450374269
63,170.8,76.1,1750,3.0,0.82,,855.48,25850.979979764164
68,169.2,89.9,4228,4.0,0.84,,5000.0,14071.112177650724
62,167.5,59.1,2963,0.0,0.31,438.0,5000.0,500.0
26,170.4,75.9,2706,3.0,0.39,,5000.0,26809.32041261296
34,177.3,60.3,1297,5.0,0.97,,5000.0,500.0
23,176.8,50.1,4637,,0.09,849.0,,25030.670052142177
29,182.4,68.6,2645,4.0,0.14,,,2277.145354776111
26,160.1,40.6,3126,,0.31,,369.35,17845.000580176118
60,154.3,76.7,2151,1.0,0.63,345.0,10000.0,500.0
72,167.7,83.7,1851,,0.82,,5000.0,27262.08181334808
69,168.5,98.8,2901,4.0,0.55,,10000.0,500.0
31,176.1,73.1,994,5.0,0.3,312.0,784.78,16881.538527785102
40,173.2,92.6,3435,,0.17,597.0,5000.0,1919.650604490946
48,175.7,49.4,500,,0.69,,10000.0,5366.782135844513
43,164.8,75.2,2252,,0.13,,10000.0,19770.58801447668
35,149.0,69.6,529,1.0,0.02,,,28518.042402681996
65,176.0,68.5,967,0.0,0.95,,5000.0,10322.651983787207
49,173.9,58.5,2312,,0.75,,10000.0,1979.748774111976
59,175.5,45.8,682,1.0,0.08,,10000.0,6873.663473407061
37,176.1,68.3,2509,,0.88,762.0,421.19,500.0
34,167.1,82.8,2661,1.0,0.82,,10000.0,500.0
18,175.7,83.0,3231,5.0,0.09,362.0,,30700.651508551946
43,176.7,79.0,2106,,0.23,665.0,5000.0,500.0
35,165.1,61.4,2671,,0.78,,5000.0,500.0
23,163.1,93.0,3871,,0.06,,,500.0
39,173.9,81.0,2691,3.0,0.89,,5000.0,21945.904315684653
32,178.3,55.0,2033,,0.3,,525.64,500.0
48,184.2,40.3,2481,,0.17,,10000.0,500.0
48,175.2,74.6,2218,,0.74,,,500.0
75,160.6,69.9,2903,4.0,0.91,,,500.0
65,178.7,92.2,2548,,0.18,,,3031.3718481659403
19,173.0,28.9,3619,1.0,0.2,437.0,866.75,500.0
26,174.6,90.5,4819,0.0,0.45,480.0,1130.56,34330.9380373806
69,164.6,50.4,2300,2.0,0.93,511.0,10000.0,500.0
48,167.2,80.0,3878,,0.52,793.0,,5446.426084695993
63,165.9,77.3,1592,2.0,0.84,,967.95,35021.51375923789
36,190.7,84.7,2765,,0.87,476.0,,7694.327938151058
58,172.7,54.8,2581,3.0,0.61,,5000.0,4272.007237846425
18,172.5,54.9,500,,0.2,598.0,911.59,2461.673939789295
70,172.8,74.9,2005,,0.43,354.0,,500.0
28,163.1,73.4,4102,,0.97,471.0,,500.0
65,169.3,49.7,1950,1.0,0.46,617.0,1506.14,12937.144992781521
62,166.5,81.2,1973,,0.45,738.0,10000.0,500.0
55,159.2,50.5,500,2.0,0.9,,,500.0
39,169.1,78.9,2115,3.0,0.08,,1047.81,500.0
71,162.1,89.7,2238,,0.86,753.0,10000.0,500.0
75,178.9,56.9,3051,3.0,0.47,764.0,,500.0
30,165.5,47.4,2437,,0.84,,1036.38,11947.908649544057
31,172.7,56.4,2531,,0.63,649.0,714.02,500.0
48,173.0,80.8,4045,,0.19,406.0,10000.0,38827.39750794823
39,178.1,49.9,2930,,0.28,,10000.0,15306.671395114714
68,164.6,72.7,1248,,0.34,336.0,800.91,500.0
33,165.9,44.5,1986,,0.56,620.0,1083.63,6979.042641933249
46,168.4,75.2,3437,5.0,0.93,427.0,10000.0,21172.626997293148
53,167.7,83.8,1964,4.0,0.2,,,23577.333299950948
27,149.5,77.9,1764,4.0,0.33,,5000.0,500.0
43,169.4,53.5,599,,0.57,,,500.0
72,162.5,101.7,3079,,0.35,,5000.0,15060.755418794995
23,165.2,64.5,4013,,0.22,,5000.0,500.0
26,165.5,58.9,1302,1.0,0.57,,1073.53,500.0
19,174.6,76.9,500,3.0,0.68,,10000.0,500.0
56,189.0,71.3,2946,5.0,0.5,,838.39,18830.958642383317
36,159.0,100.3,1941,0.0,0.72,,,500.0
38,184.4,80.9,4452,,0.77,,,26090.535087497414
48,162.9,71.1,3395,,0.03,712.0,636.91,500.0
74,172.0,42.5,3047,,0.69,,5000.0,14951.326066062858
38,180.0,69.1,2880,0.0,0.7,,5000.0,1473.5200239223334
45,170.4,48.5,3146,,0.7,580.0,10000.0,20104.60136465834
69,177.6,99.8,546,,0.97,,10000.0,11482.151167716658
51,157.2,69.5,4267,,0.96,782.0,5000.0,22449.398552825558
26,159.1,60.7,2088,4.0,0.32,,,20484.981891842057
48,179.4,78.6,2232,3.0,0.81,,754.91,14435.595475419064
74,171.6,79.1,2691,,0.2,841.0,969.96,500.0
53,163.3,62.5,1475,3.0,0.58,,,500.0
22,159.6,82.4,698,,0.51,,,1804.7224221419822
38,168.6,73.0,1294,,0.45,,,500.0
47,167.6,79.7,2620,,0.74,,5000.0,7542.823725513853
28,164.2,47.2,2167,1.0,0.18,710.0,,500.0
31,177.3,74.8,1623,,0.51,,,2407.834369126133
28,172.8,65.4,2623,2.0,0.79,,,2012.032997487594
71,160.0,85.0,2622,,0.41,741.0,5000.0,500.0
50,163.3,67.3,2858,,0.46,,856.78,500.0
26,165.2,80.4,4245,1.0,0.42,,683.76,8781.106659174166
68,166.0,80.7,1795,,0.07,,5000.0,16913.271530693055
68,161.3,90.1,500,,0.96,469.0,1094.8,17814.286530367346
66,153.3,97.6,4716,,0.66,830.0,10000.0,35398.55546099379
36,166.8,68.1,2164,,0.22,,,17157.233553829006
45,185.6,64.6,2146,,0.5,624.0,663.84,500.0
32,175.6,84.0,3974,,0.29,562.0,5000.0,2241.3585647215973
51,182.4,75.0,500,5.0,0.86,829.0,5000.0,2752.7461889269243
67,174.6,82.3,1592,,0.1,,750.38,500.0
27,155.9,45.1,3718,3.0,0.25,637.0,931.91,500.0
50,176.0,92.5,1979,,0.92,,901.51,500.0
28,167.6,73.0,2887,,0.91,,5000.0,3433.0836840488455
25,186.2,51.0,2370,,0.76,437.0,10000.0,13729.015736996425
28,168.1,55.4,4390,5.0,0.61,,,1891.1723962319727
31,169.6,72.1,1423,,0.09,,,500.0
37,177.7,29.2,2458,0.0,0.82,,,500.0
71,161.1,54.0,3403,,0.35,721.0,10000.0,500.0
32,159.6,50.7,2435,2.0,0.2,591.0,5000.0,38233.217860288634
57,175.0,72.5,500,3.0,0.11,,10000.0,13390.503383048137
37,185.9,48.0,2952,,0.88,628.0,,7757.866187770525
60,167.0,84.3,5908,,0.44,534.0,613.12,500.0
46,163.9,90.8,2785,4.0,0.78,,5000.0,500.0
72,177.0,116.3,3110,3.0,0.34,,732.89,500.0
19,169.4,69.6,2972,3.0,0.61,,739.85,32955.72606380208
24,162.6,69.7,1296,,0.66,,1087.32,996.1802002025788
41,185.9,46.0,4620,2.0,1.0,,858.54,9205.187909270016
23,161.1,80.0,2448,1.0,0.15,,10000.0,4245.037783140844
72,177.8,73.3,2403,,0.67,603.0,846.76,500.0
32,174.7,51.8,3451,4.0,0.42,352.0,10000.0,14160.433928568538
36,168.4,59.7,964,3.0,0.0,,5000.0,7593.134527941985
53,172.6,56.4,1837,,0.05,,1271.1,500.0
30,177.5,56.5,5264,3.0,0.09,369.0,685.99,4718.767520600533
49,184.9,77.1,5029,5.0,0.22,,10000.0,5467.298925157802
56,167.3,84.9,4721,5.0,0.74,,1078.33,26348.65728251668
21,169.5,45.5,2482,5.0,0.07,,,17625.92739488669
38,165.9,59.8,1733,1.0,0.61,,,500.0
26,166.4,61.9,3692,,0.67,449.0,5000.0,500.0
37,166.0,63.3,3565,0.0,0.68,515.0,,500.0
58,161.2,63.3,1513,,0.76,,10000.0,18716.770256745196
38,184.1,63.6,1830,,0.33,,10000.0,1621.2768457736881
35,169.7,62.1,1694,5.0,0.44,560.0,,6041.943182967654
23,152.8,73.2,2934,5.0,0.67,637.0,1218.85,19503.035710789536
66,167.7,58.0,4130,2.0,0.62,775.0,5000.0,17098.347502032953
75,177.8,77.5,2665,,0.05,596.0,611.0,14661.48621493931
35,168.9,60.8,3037,0.0,0.86,651.0,10000.0,500.0
33,156.0,37.5,2837,2.0,0.13,814.0,10000.0,500.0
73,166.3,75.1,2876,2.0,0.31,374.0,,500.0
53,162.0,74.3,1793,1.0,0.19,629.0,5000.0,500.0
36,163.1,84.0,2921,5.0,0.11,589.0,10000.0,14139.052657121674
74,169.1,87.8,2497,,0.41,848.0,,22137.52624637979
34,159.3,68.8,3537,,0.44,756.0,,20502.81797848341
70,163.0,100.1,3960,,0.14,399.0,10000.0,500.0
58,185.1,84.7,1359,,0.96,658.0,5000.0,4998.8865948036
21,182.5,72.4,3699,4.0,0.98,,669.98,500.0
23,174.4,65.7,3165,0.0,0.69,,5000.0,500.0
67,160.0,77.6,1564,,0.52,,,500.0
48,176.0,73.9,3050,,0.3,,10000.0,25969.9174665423
19,181.7,57.2,1044,,0.12,,5000.0,500.0
32,174.9,82.1,4360,,0.73,822.0,10000.0,31359.25933993461
20,154.8,95.4,3141,,0.05,798.0,5000.0,500.0
29,175.9,67.8,2176,,0.39,411.0,947.55,33710.25062819162
33,174.3,77.9,2185,,0.42,,10000.0,15066.129164102133
49,149.9,66.7,5373,2.0,0.46,,556.66,27859.41517346807
59,177.2,72.5,2650,,0.0,,5000.0,37942.659165646364
21,167.9,53.4,3420,4.0,0.6,431.0,440.44,7244.857159929931
72,164.2,66.5,831,1.0,0.49,,1045.32,500.0
26,160.5,79.6,2385,,0.31,,,500.0
72,164.3,97.1,2604,0.0,0.94,365.0,,500.0
26,171.9,113.0,2471,,0.41,305.0,1078.56,14359.499029779896
38,180.0,69.7,2783,,0.91,769.0,546.22,34121.242876200005
62,166.2,42.3,2762,,0.89,831.0,1111.02,1113.9861153742343
22,160.9,71.2,1159,,0.84,,5000.0,2637.7218675939494
46,174.4,71.6,3574,,0.42,308.0,,500.0
47,170.5,73.3,1884,,0.13,,10000.0,10251.586163297177
28,168.1,50.7,5864,3.0,0.77,839.0,,31968.62565622661
29,160.8,66.2,2628,4.0,0.19,642.0,10000.0,500.0
48,163.7,54.8,3089,,0.08,,,500.0
22,164.7,45.8,1433,,0.02,663.0,,500.0
51,184.2,34.8,1316,,0.31,749.0,697.49,6977.399168154692
26,168.1,95.6,1810,,0.06,,10000.0,9075.590979671657
69,170.1,86.9,4136,,0.17,540.0,,5233.694221024736
69,163.3,36.2,3525,,0.12,,10000.0,500.0
49,157.2,84.9,2715,,0.21,519.0,10000.0,500.0
38,174.2,73.5,3860,,0.55,388.0,673.02,4235.039596261998
33,162.3,91.2,792,2.0,0.01,466.0,,500.0
27,167.5,37.3,1197,,0.25,822.0,10000.0,500.0
36,170.7,80.8,2729,0.0,0.85,,918.42,500.0
28,154.2,74.5,3827,,0.22,819.0,,4915.852532042175
58,175.4,87.5,1662,,0.71,739.0,,7886.961730020798
53,170.2,52.5,1676,,0.62,,670.79,2436.2693974263684
70,176.8,70.3,2796,,0.15,592.0,5000.0,30586.52615856853
38,162.6,42.7,3554,,0.65,,10000.0,29654.813816976588
48,168.7,85.2,1047,,0.71,,,500.0
52,163.9,55.6,2858,,0.07,,,500.0
60,167.7,80.6,3433,,0.69,,10000.0,16463.83703680166
22,174.7,76.7,2407,2.0,0.41,,1402.53,21909.761517504816
67,182.7,59.1,2330,,0.91,630.0,695.87,500.0
19,174.7,86.0,1487,,0.3,356.0,10000.0,6670.733013115946
72,170.4,81.1,1735,4.0,0.24,,5000.0,8837.099508131607
51,177.6,64.7,2408,,0.11,376.0,845.38,500.0
73,178.8,61.2,4979,,0.03,391.0,5000.0,19216.365072973123
72,167.8,73.5,2881,,0.73,325.0,10000.0,19551.308064955567
63,169.1,70.4,1943,3.0,0.39,,10000.0,5240.716314489247
22,172.6,49.3,1420,3.0,0.87,,5000.0,31111.585078887547
58,177.7,64.2,1870,,0.81,,,8667.405727246769
38,181.1,72.1,3615,,0.86,610.0,351.2,25113.963666619173
74,164.7,78.6,4771,0.0,0.24,735.0,446.2,11567.355653187338
26,175.9,74.8,741,,0.12,,,5821.480011748009
33,174.4,44.1,726,,0.85,573.0,5000.0,500.0
30,167.4,54.5,2997,4.0,0.65,,,12626.222339561913
57,160.8,86.9,2133,,0.95,,5000.0,14011.448156357372
52,185.7,66.2,2863,5.0,0.55,636.0,10000.0,22579.052649550984
42,168.6,89.5,1948,0.0,0.18,638.0,5000.0,500.0
56,163.0,66.5,1540,,0.76,,1175.0,2447.5154650770105
62,170.9,78.3,2263,,0.49,,5000.0,13974.391775226995
28,163.7,79.3,3155,,0.01,,10000.0,23659.75585188861
21,182.5,93.3,2195,,0.4,565.0,5000.0,500.0
61,182.3,87.9,2461,,0.98,368.0,,500.0
21,171.7,52.6,3182,,0.69,443.0,,27707.789581486017
62,176.1,65.9,2945,0.0,0.31,,5000.0,500.0
55,176.2,40.2,899,,0.61,423.0,,2790.3810981788
57,179.6,56.0,3263,5.0,0.23,,666.02,30708.702020012974
73,164.9,51.8,2061,,0.02,497.0,960.45,500.0
46,170.1,69.3,2000,,0.69,,10000.0,7393.75158013242
33,161.8,81.0,2747,,0.35,540.0,10000.0,14073.703922151108
45,164.9,76.0,2495,,0.62,,,500.0
39,161.3,60.8,1968,,0.72,,5000.0,4754.932982799233
68,173.9,99.1,4877,5.0,0.37,802.0,712.6,29361.887142293024
34,188.5,59.9,1631,,0.22,743.0,,12462.336692236384
38,161.2,75.6,500,,0.12,767.0,10000.0,10199.944052016024
19,175.1,87.2,1433,,0.62,,10000.0,12422.083619505047
47,160.4,52.9,2513,,0.27,752.0,5000.0,17610.425276650538
33,175.4,70.4,2639,2.0,0.41,432.0,10000.0,4595.107639038673
70,164.4,45.0,1836,0.0,0.41,485.0,5000.0,500.0
42,168.9,81.1,1477,1.0,0.31,839.0,533.98,14091.706909495577
19,168.0,49.1,1718,3.0,0.47,311.0,,7809.485961562917
74,165.4,38.7,3792,,0.51,,5000.0,500.0
23,166.9,86.7,1340,,0.75,373.0,5000.0,14839.011309931118
53,182.4,57.3,2847,4.0,0.03,376.0,,500.0
26,163.5,63.3,2565,,0.31,,10000.0,3544.7809100603845
42,169.3,92.0,2782,,0.15,481.0,,500.0
71,152.5,67.8,2108,5.0,0.27,308.0,,500.0
53,160.6,76.7,4086,5.0,0.82,651.0,10000.0,44434.743221207675
31,168.7,82.6,1276,,0.55,,10000.0,500.0
18,166.9,58.0,2247,,0.88,834.0,852.39,11432.92322950678
62,179.6,46.9,3907,4.0,0.07,,10000.0,500.0
70,177.5,70.1,2298,,0.34,,10000.0,500.0
35,183.2,96.8,1694,,0.95,557.0,,500.0
42,156.1,79.2,2318,,0.21,564.0,10000.0,27027.898460888384
49,188.8,59.6,3144,0.0,0.03,400.0,975.7,25121.123936658492
58,173.1,50.0,1429,1.0,0.74,,,500.0
41,172.6,54.1,2576,,0.51,,900.56,50374.11536046333
22,185.8,74.5,3290,,0.02,306.0,361.43,1597.892583245077
25,145.0,84.3,2562,2.0,0.88,718.0,1210.52,500.0
53,164.3,50.3,3256,4.0,0.26,688.0,10000.0,500.0
33,169.0,66.9,3101,,0.8,,10000.0,24848.41447729184
25,185.7,87.8,4526,1.0,0.6,552.0,5000.0,10518.613515753366
28,173.7,53.8,1228,1.0,0.43,,,8329.78695384015
50,164.1,69.4,1542,,0.62,,10000.0,500.0
55,168.4,76.0,500,0.0,0.99,611.0,,16085.388780088015
33,188.1,80.2,2204,3.0,0.87,,5000.0,500.0
19,177.2,52.0,3798,0.0,0.06,817.0,5000.0,500.0
21,196.2,69.9,2888,3.0,0.54,415.0,10000.0,13574.517026897956
29,156.4,79.5,3169,2.0,0.43,468.0,1282.45,28128.00397951993
19,175.0,75.5,4730,3.0,0.38,,,15620.072266697378
30,155.1,88.5,2734,2.0,0.59,697.0,,500.0
55,152.9,57.5,500,0.0,0.56,,5000.0,500.0
60,174.7,78.3,2356,,0.84,485.0,5000.0,500.0
31,173.8,72.5,4078,5.0,0.05,,,17604.8031253276
42,154.0,54.0,1610,2.0,0.54,800.0,536.8,11781.643704218894
18,165.2,55.9,2102,,0.19,,10000.0,21029.35035834947
34,177.0,73.9,3783,,0.77,703.0,,500.0
43,155.0,56.2,500,0.0,0.0,512.0,10000.0,500.0
74,161.8,67.1,2702,,0.77,704.0,606.38,500.0
70,164.3,54.8,2520,5.0,0.41,662.0,1010.74,5819.486748292116
28,160.2,77.5,3235,,0.22,382.0,5000.0,500.0
50,172.8,57.0,1188,3.0,0.13,,836.25,500.0
35,179.4,52.0,3819,,0.6,,757.76,500.0
63,171.2,52.4,2607,,0.71,518.0,1061.53,23985.801795662872
72,165.5,77.7,500,2.0,0.94,480.0,727.55,500.0
18,183.3,59.8,3830,1.0,0.49,,,23269.52879395489
21,172.1,43.4,2699,0.0,0.22,371.0,5000.0,500.0
75,181.6,63.2,1161,,0.29,,10000.0,500.0
56,173.8,50.4,4453,2.0,0.16,,1145.93,2843.123000674611
56,166.0,65.1,1989,,0.96,,,5918.476212424964
59,167.9,121.8,2597,2.0,0.97,738.0,,6993.703376658089
63,178.8,51.8,3651,1.0,0.57,,,6849.606570612769
39,168.3,82.5,737,4.0,0.23,,295.53,14382.250141087361
51,169.3,90.9,3654,,0.06,789.0,10000.0,27964.809749920398
61,159.9,85.0,2927,4.0,0.67,,5000.0,19009.212206096738
25,173.2,77.9,1348,,0.86,,5000.0,500.0
26,173.8,63.1,3928,0.0,0.47,,10000.0,23572.567717519294
38,155.6,79.1,1355,1.0,0.1,,1612.35,17290.748011566047
73,170.7,70.5,2873,0.0,0.05,,,500.0
56,173.7,89.5,3269,,0.93,755.0,5000.0,12003.21149056828
69,171.3,75.5,3877,4.0,0.0,,802.26,500.0
51,167.5,60.6,2614,4.0,0.52,,707.23,23977.231301501644
70,167.6,84.5,1829,2.0,0.62,629.0,10000.0,17191.016368005494
71,180.3,69.0,3037,2.0,0.53,305.0,5000.0,500.0
64,153.2,38.0,1672,2.0,0.54,465.0,5000.0,500.0
65,166.6,102.8,2024,,0.26,543.0,-108.93,14763.243389300194
64,154.3,76.4,4536,,0.12,,594.81,500.0
42,159.0,69.1,1064,5.0,0.84,509.0,,8733.28491943316
60,181.7,53.2,4729,,0.28,,,5028.348079801035
32,173.0,56.7,2986,0.0,0.4,,10000.0,500.0
46,154.9,61.0,3227,0.0,0.3,,646.68,2184.0670895165204
49,174.1,67.7,4515,0.0,0.72,,10000.0,4712.318249748708
52,190.5,62.1,1172,,0.35,,10000.0,500.0
41,176.5,57.0,3291,4.0,0.33,399.0,5000.0,2490.5002269358924
30,160.5,65.5,1726,5.0,0.32,,,25273.59130383641
51,170.0,77.3,4154,2.0,0.19,,674.66,500.0
65,155.9,78.7,4754,0.0,0.12,,1142.62,12301.5484250603
59,195.7,54.6,2074,,0.58,438.0,5000.0,500.0
32,178.3,47.4,1913,,0.73,,,2514.1387291104757
20,172.6,63.2,4307,,0.01,,10000.0,500.0
45,182.9,83.3,2014,,0.65,,463.2,9758.676559638772
62,163.8,70.2,604,,0.82,535.0,,500.0
21,167.6,80.1,3275,4.0,1.0,372.0,695.26,33817.647912714056
57,171.2,65.6,2050,1.0,0.08,,,9559.69430202057
27,154.9,66.8,4221,3.0,0.15,,,18476.61594941796
42,163.4,73.3,3307,4.0,0.78,,10000.0,500.0
27,174.4,72.1,2939,,0.15,799.0,754.74,500.0
57,165.5,44.5,1471,,0.48,,907.61,500.0
19,151.0,69.5,3114,,0.58,539.0,709.27,500.0
44,174.0,67.2,1493,4.0,0.37,,,500.0
25,181.6,71.3,2352,1.0,0.76,306.0,1011.68,15541.678131766866
25,171.2,56.9,983,,0.78,,,500.0
64,164.9,83.9,3223,4.0,0.22,,10000.0,2215.7251705517556
73,170.7,69.3,2660,,0.96,797.0,479.08,11305.512552827866
47,163.3,61.2,2689,,0.55,314.0,,500.0
46,178.3,74.7,4175,4.0,0.15,517.0,5000.0,16187.882044564854
37,162.0,73.9,1089,,0.33,418.0,1288.7,500.0
70,184.6,73.1,2906,3.0,0.11,,10000.0,1068.9132023506024
55,185.3,71.6,2879,1.0,0.84,604.0,982.76,11553.97018286529
68,162.4,97.8,5115,4.0,0.67,618.0,5000.0,26710.35040043936
47,155.3,83.6,4692,1.0,0.1,516.0,,16935.644994353388
20,168.9,86.5,3602,2.0,0.88,,,10922.006898804413
21,183.4,103.8,1548,,0.5,,10000.0,17987.942588139817
74,173.3,67.0,1373,,0.73,,5000.0,2444.6698521644826
41,161.4,59.6,1476,,0.96,606.0,5000.0,20199.905667422525
59,170.4,68.8,3700,,0.47,,992.45,500.0
58,169.4,73.9,1731,,0.93,,,500.0
61,177.8,74.7,2518,3.0,0.85,358.0,,37850.17277164151
74,162.8,83.2,3367,4.0,0.64,,10000.0,23181.395051604784
34,183.9,68.8,1467,3.0,0.94,,,12314.112999314137
38,171.8,108.0,1965,0.0,0.03,,,500.0
59,156.7,36.1,2839,1.0,0.05,768.0,,17298.71547194747
39,171.3,73.1,500,,0.47,,10000.0,500.0
35,186.5,74.1,1207,,0.46,840.0,5000.0,26538.79898319724
53,159.3,92.0,3702,3.0,0.67,,850.13,500.0
35,168.3,78.5,615,3.0,0.56,,10000.0,500.0
43,197.4,86.2,500,3.0,0.71,,10000.0,27259.804142751815
68,164.9,60.3,794,4.0,0.16,,5000.0,22506.749667588265
64,163.3,78.5,3336,2.0,0.03,579.0,5000.0,1415.719675264836
47,172.9,62.9,3777,2.0,0.31,,1169.11,15293.090404485365
62,172.2,70.4,1801,,0.38,,,20411.339718503732
27,169.6,77.5,2334,1.0,0.24,823.0,542.9,500.0
65,180.4,90.5,3296,,0.61,,10000.0,6549.7003931598
55,167.0,69.3,3398,0.0,0.78,817.0,10000.0,500.0
24,183.0,67.7,2964,1.0,0.12,390.0,10000.0,500.0
38,172.2,53.8,5090,,0.59,456.0,,13115.822305753347
72,171.0,51.7,500,,0.99,,5000.0,500.0
71,185.5,50.5,3355,4.0,0.02,762.0,646.78,8604.274292090431
58,162.4,78.1,3100,0.0,0.67,532.0,1129.34,18666.741293546802
63,155.6,79.4,3677,1.0,0.11,423.0,10000.0,38428.08429357719
26,173.4,73.6,500,,0.66,,766.22,500.0
52,172.1,75.5,2972,,0.17,397.0,,27944.481311895233
32,195.5,71.8,1204,3.0,0.49,,839.21,14720.518105780884
71,160.2,64.7,1092,,0.96,,,500.0
37,178.6,68.6,666,,0.8,,1280.52,9358.005717453943
